province,year,month,week,total_cases
19 Hermanas Mirabal,2018,3,16,0
19 Hermanas Mirabal,2018,4,17,2
19 Hermanas Mirabal,2018,5,18,2
19 Hermanas Mirabal,2018,5,19,0
19 Hermanas Mirabal,2018,5,20,2
19 Hermanas Mirabal,2018,5,21,0
19 Hermanas Mirabal,2018,5,22,0
19 Hermanas Mirabal,2018,5,23,0
19 Hermanas Mirabal,2018,5,24,0
19 Hermanas Mirabal,2018,6,25,1
19 Hermanas Mirabal,2018,6,26,0
19 Hermanas Mirabal,2018,6,27,0
19 Hermanas Mirabal,2018,6,28,0
19 Hermanas Mirabal,2018,6,29,0
19 Hermanas Mirabal,2018,6,30,0
19 Hermanas Mirabal,2018,8,31,1
19 Hermanas Mirabal,2018,8,32,0
19 Hermanas Mirabal,2018,8,33,1
19 Hermanas Mirabal,2018,8,34,0
19 Hermanas Mirabal,2018,8,35,0
19 Hermanas Mirabal,2018,9,36,1
19 Hermanas Mirabal,2018,9,37,1
19 Hermanas Mirabal,2018,9,38,1
19 Hermanas Mirabal,2018,9,39,1
19 Hermanas Mirabal,2018,9,40,0
19 Hermanas Mirabal,2018,9,41,0
19 Hermanas Mirabal,2018,10,42,1
19 Hermanas Mirabal,2018,10,43,0
19 Hermanas Mirabal,2018,10,44,0
19 Hermanas Mirabal,2018,10,45,0
19 Hermanas Mirabal,2018,11,46,3
19 Hermanas Mirabal,2018,11,47,0
19 Hermanas Mirabal,2018,11,48,0
19 Hermanas Mirabal,2018,11,49,0
19 Hermanas Mirabal,2018,12,50,1
19 Hermanas Mirabal,2018,12,51,3
19 Hermanas Mirabal,2018,12,52,0
19 Hermanas Mirabal,2019,12,1,0
19 Hermanas Mirabal,2019,12,2,0
19 Hermanas Mirabal,2019,12,3,0
19 Hermanas Mirabal,2019,12,4,0
19 Hermanas Mirabal,2019,1,5,1
19 Hermanas Mirabal,2019,1,6,0
19 Hermanas Mirabal,2019,1,7,0
19 Hermanas Mirabal,2019,1,8,0
19 Hermanas Mirabal,2019,2,9,2
19 Hermanas Mirabal,2019,2,10,0
19 Hermanas Mirabal,2019,2,11,0
19 Hermanas Mirabal,2019,2,12,0
19 Hermanas Mirabal,2019,3,13,1
19 Hermanas Mirabal,2019,4,14,1
19 Hermanas Mirabal,2019,4,15,0
19 Hermanas Mirabal,2019,4,16,0
19 Hermanas Mirabal,2019,4,17,0
19 Hermanas Mirabal,2019,4,18,0
19 Hermanas Mirabal,2019,4,19,0
19 Hermanas Mirabal,2019,5,20,1
19 Hermanas Mirabal,2019,5,21,1
19 Hermanas Mirabal,2019,5,22,0
19 Hermanas Mirabal,2019,5,23,0
19 Hermanas Mirabal,2019,5,24,0
19 Hermanas Mirabal,2019,6,25,3
19 Hermanas Mirabal,2019,6,26,4
19 Hermanas Mirabal,2019,7,27,1
19 Hermanas Mirabal,2019,7,28,6
19 Hermanas Mirabal,2019,7,29,9
19 Hermanas Mirabal,2019,7,30,4
19 Hermanas Mirabal,2019,8,31,9
19 Hermanas Mirabal,2019,8,32,10
19 Hermanas Mirabal,2019,8,33,10
19 Hermanas Mirabal,2019,8,34,11
19 Hermanas Mirabal,2019,8,35,9
19 Hermanas Mirabal,2019,9,36,3
19 Hermanas Mirabal,2019,9,37,7
19 Hermanas Mirabal,2019,9,38,11
19 Hermanas Mirabal,2019,9,39,13
19 Hermanas Mirabal,2019,10,40,8
19 Hermanas Mirabal,2019,10,41,5
19 Hermanas Mirabal,2019,10,42,4
19 Hermanas Mirabal,2019,10,43,5
19 Hermanas Mirabal,2019,11,44,9
19 Hermanas Mirabal,2019,11,45,7
19 Hermanas Mirabal,2019,11,46,6
19 Hermanas Mirabal,2019,11,47,18
19 Hermanas Mirabal,2019,11,48,11
19 Hermanas Mirabal,2019,12,49,15
19 Hermanas Mirabal,2019,12,50,13
19 Hermanas Mirabal,2019,12,51,8
19 Hermanas Mirabal,2019,12,52,11
19 Hermanas Mirabal,2020,12,1,14
19 Hermanas Mirabal,2020,1,2,11
19 Hermanas Mirabal,2020,1,3,5
19 Hermanas Mirabal,2020,1,4,8
19 Hermanas Mirabal,2020,1,5,8
19 Hermanas Mirabal,2020,2,6,4
