province,year,month,week,total_cases
27 Valverde,2018,5,19,1
27 Valverde,2018,5,20,0
27 Valverde,2018,5,21,0
27 Valverde,2018,6,22,1
27 Valverde,2018,6,23,0
27 Valverde,2018,6,24,0
27 Valverde,2018,6,25,0
27 Valverde,2018,6,26,0
27 Valverde,2018,6,27,0
27 Valverde,2018,7,28,1
27 Valverde,2018,7,29,0
27 Valverde,2018,7,30,2
27 Valverde,2018,7,31,0
27 Valverde,2018,7,32,0
27 Valverde,2018,7,33,0
27 Valverde,2018,7,34,0
27 Valverde,2018,7,35,0
27 Valverde,2018,7,36,0
27 Valverde,2018,7,37,0
27 Valverde,2018,7,38,0
27 Valverde,2018,7,39,0
27 Valverde,2018,7,40,0
27 Valverde,2018,7,41,0
27 Valverde,2018,7,42,0
27 Valverde,2018,7,43,0
27 Valverde,2018,11,44,1
27 Valverde,2018,11,45,0
27 Valverde,2018,11,46,0
27 Valverde,2018,11,47,1
27 Valverde,2018,11,48,5
27 Valverde,2018,11,49,0
27 Valverde,2018,11,50,0
27 Valverde,2018,11,51,0
27 Valverde,2018,11,52,0
27 Valverde,2019,1,1,1
27 Valverde,2019,1,2,4
27 Valverde,2019,1,3,3
27 Valverde,2019,1,4,1
27 Valverde,2019,2,5,3
27 Valverde,2019,2,6,3
27 Valverde,2019,2,7,1
27 Valverde,2019,2,8,1
27 Valverde,2019,3,9,2
27 Valverde,2019,3,10,2
27 Valverde,2019,3,11,3
27 Valverde,2019,3,12,2
27 Valverde,2019,3,13,5
27 Valverde,2019,4,14,5
27 Valverde,2019,4,15,1
27 Valverde,2019,4,16,3
27 Valverde,2019,4,17,4
27 Valverde,2019,5,18,4
27 Valverde,2019,5,19,10
27 Valverde,2019,5,20,8
27 Valverde,2019,5,21,6
27 Valverde,2019,5,22,5
27 Valverde,2019,6,23,5
27 Valverde,2019,6,24,8
27 Valverde,2019,6,25,12
27 Valverde,2019,6,26,9
27 Valverde,2019,7,27,19
27 Valverde,2019,7,28,33
27 Valverde,2019,7,29,27
27 Valverde,2019,7,30,22
27 Valverde,2019,8,31,23
27 Valverde,2019,8,32,10
27 Valverde,2019,8,33,19
27 Valverde,2019,8,34,24
27 Valverde,2019,8,35,14
27 Valverde,2019,9,36,29
27 Valverde,2019,9,37,18
27 Valverde,2019,9,38,9
27 Valverde,2019,9,39,14
27 Valverde,2019,10,40,8
27 Valverde,2019,10,41,11
27 Valverde,2019,10,42,30
27 Valverde,2019,10,43,27
27 Valverde,2019,11,44,19
27 Valverde,2019,11,45,24
27 Valverde,2019,11,46,23
27 Valverde,2019,11,47,22
27 Valverde,2019,11,48,14
27 Valverde,2019,12,49,10
27 Valverde,2019,12,50,14
27 Valverde,2019,12,51,7
27 Valverde,2019,12,52,5
27 Valverde,2020,12,1,11
27 Valverde,2020,1,2,12
27 Valverde,2020,1,3,8
27 Valverde,2020,1,4,5
27 Valverde,2020,1,5,3
27 Valverde,2020,2,6,7
27 Valverde,2020,2,7,4
27 Valverde,2020,2,8,2
27 Valverde,2020,2,9,0
27 Valverde,2020,3,10,1
27 Valverde,2020,3,11,2
27 Valverde,2020,3,12,0
27 Valverde,2020,3,13,0
27 Valverde,2020,3,14,0
27 Valverde,2020,3,15,0
27 Valverde,2020,3,16,0
27 Valverde,2020,3,17,0
27 Valverde,2020,3,18,0
27 Valverde,2020,3,19,0
27 Valverde,2020,3,20,0
27 Valverde,2020,3,21,0
27 Valverde,2020,3,22,0
27 Valverde,2020,3,23,0
27 Valverde,2020,3,24,0
27 Valverde,2020,3,25,0
27 Valverde,2020,3,26,0
27 Valverde,2020,3,27,0
27 Valverde,2020,3,28,0
27 Valverde,2020,3,29,0
27 Valverde,2020,3,30,0
27 Valverde,2020,3,31,0
27 Valverde,2020,3,32,0
27 Valverde,2020,3,33,0
27 Valverde,2020,3,34,0
27 Valverde,2020,3,35,0
27 Valverde,2020,9,36,1
27 Valverde,2020,9,37,0
27 Valverde,2020,9,38,1
27 Valverde,2020,9,39,0
27 Valverde,2020,9,40,0
27 Valverde,2020,9,41,0
27 Valverde,2020,9,42,0
27 Valverde,2020,9,43,0
27 Valverde,2020,10,44,1
27 Valverde,2020,10,45,0
27 Valverde,2020,11,46,2
27 Valverde,2020,11,47,0
27 Valverde,2020,11,48,0
27 Valverde,2020,11,49,0
27 Valverde,2020,12,50,1
27 Valverde,2020,12,51,1
27 Valverde,2020,12,52,0
27 Valverde,2021,12,1,0
27 Valverde,2021,1,2,1
27 Valverde,2021,1,3,0
27 Valverde,2021,1,4,0
27 Valverde,2021,1,5,0
27 Valverde,2021,1,6,0
27 Valverde,2021,1,7,0
27 Valverde,2021,1,8,0
27 Valverde,2021,1,9,0
27 Valverde,2021,1,10,0
27 Valverde,2021,3,11,1
27 Valverde,2021,3,12,2
27 Valverde,2021,3,13,0
27 Valverde,2021,4,14,1
27 Valverde,2021,4,15,1
27 Valverde,2021,4,16,0
27 Valverde,2021,4,17,0
27 Valverde,2021,4,18,0
27 Valverde,2021,4,19,0
27 Valverde,2021,4,20,0
27 Valverde,2021,4,21,0
27 Valverde,2021,4,22,0
27 Valverde,2021,4,23,0
27 Valverde,2021,4,24,0
27 Valverde,2021,4,25,0
27 Valverde,2021,4,26,0
27 Valverde,2021,4,27,0
27 Valverde,2021,4,28,0
27 Valverde,2021,7,29,1
27 Valverde,2021,7,30,1
27 Valverde,2021,7,31,0
27 Valverde,2021,7,32,0
27 Valverde,2021,8,33,2
27 Valverde,2021,8,34,0
27 Valverde,2021,8,35,0
27 Valverde,2021,8,36,0
27 Valverde,2021,8,37,0
27 Valverde,2021,8,38,0
27 Valverde,2021,8,39,0
27 Valverde,2021,8,40,0
27 Valverde,2021,8,41,0
27 Valverde,2021,10,42,1
27 Valverde,2021,10,43,1
27 Valverde,2021,11,44,3
27 Valverde,2021,11,45,0
27 Valverde,2021,11,46,0
27 Valverde,2021,11,47,0
27 Valverde,2021,12,48,3
27 Valverde,2021,12,49,0
27 Valverde,2021,12,50,2
27 Valverde,2021,12,51,0
27 Valverde,2021,12,52,2
27 Valverde,2022,12,1,0
27 Valverde,2022,1,2,3
27 Valverde,2022,1,3,0
27 Valverde,2022,1,4,0
27 Valverde,2022,2,5,4
27 Valverde,2022,2,6,3
27 Valverde,2022,2,7,0
27 Valverde,2022,2,8,0
27 Valverde,2022,2,9,1
27 Valverde,2022,3,10,3
27 Valverde,2022,3,11,2
27 Valverde,2022,3,12,0
27 Valverde,2022,3,13,0
27 Valverde,2022,4,14,1
27 Valverde,2022,4,15,4
27 Valverde,2022,4,16,0
27 Valverde,2022,4,17,1
27 Valverde,2022,5,18,2
27 Valverde,2022,5,19,3
27 Valverde,2022,5,20,2
27 Valverde,2022,5,21,1
27 Valverde,2022,6,22,2
27 Valverde,2022,6,23,2
27 Valverde,2022,6,24,2
27 Valverde,2022,6,25,1
27 Valverde,2022,7,26,3
27 Valverde,2022,7,27,4
27 Valverde,2022,7,28,1
27 Valverde,2022,7,29,3
27 Valverde,2022,7,30,2
27 Valverde,2022,8,31,2
27 Valverde,2022,8,32,1
27 Valverde,2022,8,33,2
27 Valverde,2022,8,34,3
27 Valverde,2022,9,35,4
27 Valverde,2022,9,36,3
27 Valverde,2022,9,37,2
27 Valverde,2022,9,38,1
27 Valverde,2022,10,39,9
27 Valverde,2022,10,40,3
27 Valverde,2022,10,41,5
27 Valverde,2022,10,42,3
27 Valverde,2022,10,43,5
27 Valverde,2022,11,44,3
27 Valverde,2022,11,45,9
27 Valverde,2022,11,46,2
27 Valverde,2022,11,47,2
27 Valverde,2022,11,48,1
27 Valverde,2022,12,49,3
27 Valverde,2022,12,50,2
27 Valverde,2022,12,51,1
27 Valverde,2022,12,52,2
27 Valverde,2023,1,1,3
27 Valverde,2023,1,2,2
27 Valverde,2023,1,3,2
