province,year,month,week,total_cases
16 Pedernales,2018,7,32,0
16 Pedernales,2018,8,33,2
16 Pedernales,2018,8,34,1
16 Pedernales,2018,8,35,2
16 Pedernales,2018,9,36,4
16 Pedernales,2018,9,37,0
16 Pedernales,2018,9,38,0
16 Pedernales,2018,9,39,1
16 Pedernales,2018,10,40,3
16 Pedernales,2018,10,41,2
16 Pedernales,2018,10,42,4
16 Pedernales,2018,10,43,0
16 Pedernales,2018,11,44,3
16 Pedernales,2018,11,45,5
16 Pedernales,2018,11,46,5
16 Pedernales,2018,11,47,3
16 Pedernales,2018,11,48,6
16 Pedernales,2018,12,49,1
16 Pedernales,2018,12,50,4
16 Pedernales,2018,12,51,1
16 Pedernales,2018,12,52,2
16 Pedernales,2019,1,1,3
16 Pedernales,2019,1,2,0
16 Pedernales,2019,1,3,2
16 Pedernales,2019,1,4,1
16 Pedernales,2019,1,5,1
16 Pedernales,2019,1,6,0
16 Pedernales,2019,1,7,0
16 Pedernales,2019,1,8,0
16 Pedernales,2019,1,9,0
16 Pedernales,2019,1,10,0
16 Pedernales,2019,1,11,0
16 Pedernales,2019,1,12,0
16 Pedernales,2019,3,13,1
16 Pedernales,2019,4,14,1
16 Pedernales,2019,4,15,0
16 Pedernales,2019,4,16,0
16 Pedernales,2019,4,17,0
16 Pedernales,2019,5,18,2
16 Pedernales,2019,5,19,0
16 Pedernales,2019,5,20,0
16 Pedernales,2019,5,21,0
16 Pedernales,2019,5,22,1
16 Pedernales,2019,6,23,3
16 Pedernales,2019,6,24,0
16 Pedernales,2019,6,25,0
16 Pedernales,2019,6,26,1
16 Pedernales,2019,6,27,0
16 Pedernales,2019,7,28,1
16 Pedernales,2019,7,29,1
16 Pedernales,2019,7,30,0
16 Pedernales,2019,7,31,1
16 Pedernales,2019,7,32,0
16 Pedernales,2019,7,33,0
16 Pedernales,2019,8,34,3
16 Pedernales,2019,8,35,1
16 Pedernales,2019,9,36,1
16 Pedernales,2019,9,37,2
