province,year,month,week,total_cases
22 San Juan,2018,12,49,1
22 San Juan,2018,12,50,2
22 San Juan,2018,12,51,0
22 San Juan,2018,12,52,0
22 San Juan,2019,12,1,0
22 San Juan,2019,1,2,1
22 San Juan,2019,1,3,2
22 San Juan,2019,1,4,2
22 San Juan,2019,1,5,1
22 San Juan,2019,2,6,1
22 San Juan,2019,2,7,2
22 San Juan,2019,2,8,3
22 San Juan,2019,2,9,1
22 San Juan,2019,3,10,1
22 San Juan,2019,3,11,3
22 San Juan,2019,3,12,4
22 San Juan,2019,3,13,2
22 San Juan,2019,4,14,2
22 San Juan,2019,4,15,4
22 San Juan,2019,4,16,10
22 San Juan,2019,4,17,1
22 San Juan,2019,5,18,5
22 San Juan,2019,5,19,1
22 San Juan,2019,5,20,1
22 San Juan,2019,5,21,2
22 San Juan,2019,5,22,3
22 San Juan,2019,6,23,5
22 San Juan,2019,6,24,4
22 San Juan,2019,6,25,12
22 San Juan,2019,6,26,2
22 San Juan,2019,7,27,7
22 San Juan,2019,7,28,17
22 San Juan,2019,7,29,19
22 San Juan,2019,7,30,18
22 San Juan,2019,8,31,26
22 San Juan,2019,8,32,19
22 San Juan,2019,8,33,9
22 San Juan,2019,8,34,15
22 San Juan,2019,8,35,7
22 San Juan,2019,9,36,16
22 San Juan,2019,9,37,14
22 San Juan,2019,9,38,12
22 San Juan,2019,9,39,9
22 San Juan,2019,10,40,9
22 San Juan,2019,10,41,10
22 San Juan,2019,10,42,16
22 San Juan,2019,10,43,11
22 San Juan,2019,11,44,9
22 San Juan,2019,11,45,8
22 San Juan,2019,11,46,20
22 San Juan,2019,11,47,9
22 San Juan,2019,11,48,14
22 San Juan,2019,12,49,10
22 San Juan,2019,12,50,2
22 San Juan,2019,12,51,1
22 San Juan,2019,12,52,3
22 San Juan,2020,12,1,2
22 San Juan,2020,1,2,7
22 San Juan,2020,1,3,3
22 San Juan,2020,1,4,2
22 San Juan,2020,1,5,1
22 San Juan,2020,2,6,3
22 San Juan,2020,2,7,1
22 San Juan,2020,2,8,1
22 San Juan,2020,2,9,4
22 San Juan,2020,2,10,0
22 San Juan,2020,3,11,1
22 San Juan,2020,3,12,0
22 San Juan,2020,3,13,1
22 San Juan,2020,4,14,1
22 San Juan,2020,4,15,0
22 San Juan,2020,4,16,1
22 San Juan,2020,4,17,1
22 San Juan,2020,4,18,0
22 San Juan,2020,5,19,1
22 San Juan,2020,5,20,0
22 San Juan,2020,5,21,1
22 San Juan,2020,5,22,1
22 San Juan,2020,5,23,0
22 San Juan,2020,5,24,0
22 San Juan,2020,5,25,0
22 San Juan,2020,5,26,0
22 San Juan,2020,6,27,1
22 San Juan,2020,7,28,3
22 San Juan,2020,7,29,1
22 San Juan,2020,7,30,0
22 San Juan,2020,7,31,0
22 San Juan,2020,7,32,0
22 San Juan,2020,8,33,2
22 San Juan,2020,8,34,0
22 San Juan,2020,8,35,0
22 San Juan,2020,8,36,0
22 San Juan,2020,8,37,0
22 San Juan,2020,8,38,0
22 San Juan,2020,8,39,0
22 San Juan,2020,8,40,0
22 San Juan,2020,10,41,1
22 San Juan,2020,10,42,1
22 San Juan,2020,10,43,2
22 San Juan,2020,10,44,1
22 San Juan,2020,10,45,0
22 San Juan,2020,10,46,0
22 San Juan,2020,11,47,1
22 San Juan,2020,11,48,0
22 San Juan,2020,12,49,1
22 San Juan,2020,12,50,1
22 San Juan,2020,12,51,1
22 San Juan,2020,12,52,0
22 San Juan,2021,12,1,0
22 San Juan,2021,12,2,0
22 San Juan,2021,1,3,3
22 San Juan,2021,1,4,0
22 San Juan,2021,2,5,1
22 San Juan,2021,2,6,1
22 San Juan,2021,2,7,0
22 San Juan,2021,2,8,1
22 San Juan,2021,2,9,0
22 San Juan,2021,2,10,0
22 San Juan,2021,2,11,0
22 San Juan,2021,2,12,0
22 San Juan,2021,2,13,0
22 San Juan,2021,2,14,0
22 San Juan,2021,2,15,0
22 San Juan,2021,4,16,1
22 San Juan,2021,4,17,0
22 San Juan,2021,4,18,0
22 San Juan,2021,4,19,0
22 San Juan,2021,4,20,0
22 San Juan,2021,4,21,0
22 San Juan,2021,4,22,0
22 San Juan,2021,4,23,0
22 San Juan,2021,6,24,1
22 San Juan,2021,6,25,2
22 San Juan,2021,6,26,1
22 San Juan,2021,6,27,0
22 San Juan,2021,6,28,0
22 San Juan,2021,6,29,0
22 San Juan,2021,7,30,1
22 San Juan,2021,8,31,1
22 San Juan,2021,8,32,2
22 San Juan,2021,8,33,4
22 San Juan,2021,8,34,1
22 San Juan,2021,9,35,1
22 San Juan,2021,9,36,4
22 San Juan,2021,9,37,2
22 San Juan,2021,9,38,2
22 San Juan,2021,9,39,1
22 San Juan,2021,10,40,4
22 San Juan,2021,10,41,3
22 San Juan,2021,10,42,4
22 San Juan,2021,10,43,3
22 San Juan,2021,11,44,5
22 San Juan,2021,11,45,2
22 San Juan,2021,11,46,2
22 San Juan,2021,11,47,0
22 San Juan,2021,11,48,3
22 San Juan,2021,12,49,3
22 San Juan,2021,12,50,0
22 San Juan,2021,12,51,2
22 San Juan,2021,12,52,2
22 San Juan,2022,12,1,0
22 San Juan,2022,12,2,0
22 San Juan,2022,1,3,2
22 San Juan,2022,1,4,0
22 San Juan,2022,1,5,0
22 San Juan,2022,1,6,0
22 San Juan,2022,2,7,1
22 San Juan,2022,2,8,0
22 San Juan,2022,3,9,1
22 San Juan,2022,3,10,0
22 San Juan,2022,3,11,3
22 San Juan,2022,3,12,1
22 San Juan,2022,4,13,6
22 San Juan,2022,4,14,1
22 San Juan,2022,4,15,2
22 San Juan,2022,4,16,1
22 San Juan,2022,4,17,0
22 San Juan,2022,5,18,1
22 San Juan,2022,5,19,3
22 San Juan,2022,5,20,6
22 San Juan,2022,5,21,2
22 San Juan,2022,6,22,1
22 San Juan,2022,6,23,1
22 San Juan,2022,6,24,2
22 San Juan,2022,6,25,1
22 San Juan,2022,6,26,0
22 San Juan,2022,7,27,2
22 San Juan,2022,7,28,4
22 San Juan,2022,7,29,1
22 San Juan,2022,7,30,4
22 San Juan,2022,8,31,1
22 San Juan,2022,8,32,4
22 San Juan,2022,8,33,8
22 San Juan,2022,8,34,2
22 San Juan,2022,9,35,10
22 San Juan,2022,9,36,13
22 San Juan,2022,9,37,10
22 San Juan,2022,9,38,18
22 San Juan,2022,10,39,24
22 San Juan,2022,10,40,15
22 San Juan,2022,10,41,22
22 San Juan,2022,10,42,26
22 San Juan,2022,10,43,29
22 San Juan,2022,11,44,20
22 San Juan,2022,11,45,13
22 San Juan,2022,11,46,14
22 San Juan,2022,11,47,9
22 San Juan,2022,12,48,6
22 San Juan,2022,12,49,11
22 San Juan,2022,12,50,5
22 San Juan,2022,12,51,2
22 San Juan,2022,12,52,3
22 San Juan,2023,1,1,12
22 San Juan,2023,1,2,1
22 San Juan,2023,1,3,1
22 San Juan,2023,1,4,4
22 San Juan,2023,2,5,4
22 San Juan,2023,2,6,2
22 San Juan,2023,2,7,0
22 San Juan,2023,2,8,2
22 San Juan,2023,3,9,1
22 San Juan,2023,3,10,1
22 San Juan,2023,3,11,2
22 San Juan,2023,3,12,1
22 San Juan,2023,3,13,1
22 San Juan,2023,4,14,2
22 San Juan,2023,4,15,1
22 San Juan,2023,4,16,0
22 San Juan,2023,4,17,0
22 San Juan,2023,5,18,1
22 San Juan,2023,5,19,1
22 San Juan,2023,5,20,0
22 San Juan,2023,5,21,2
22 San Juan,2023,6,22,3
22 San Juan,2023,6,23,0
22 San Juan,2023,6,24,0
22 San Juan,2023,6,25,3
22 San Juan,2023,6,26,0
22 San Juan,2023,7,27,1
22 San Juan,2023,7,28,3
22 San Juan,2023,7,29,6
22 San Juan,2023,7,30,6
22 San Juan,2023,8,31,14
22 San Juan,2023,8,32,10
22 San Juan,2023,8,33,19
22 San Juan,2023,8,34,14
22 San Juan,2023,9,35,24
22 San Juan,2023,9,36,46
22 San Juan,2023,9,37,25
22 San Juan,2023,9,38,1
22 San Juan,2023,9,39,0
22 San Juan,2023,9,40,0
22 San Juan,2023,9,41,0
22 San Juan,2023,9,42,0
22 San Juan,2023,9,43,0
22 San Juan,2023,9,44,0
22 San Juan,2023,9,45,0
22 San Juan,2023,9,46,0
22 San Juan,2023,9,47,0
22 San Juan,2023,9,48,0
22 San Juan,2023,9,49,0
22 San Juan,2023,9,50,0
22 San Juan,2023,9,51,0
22 San Juan,2023,9,52,0
