province,year,month,week,total_cases
09 Espaillat,2019,3,11,2
09 Espaillat,2019,3,12,1
09 Espaillat,2019,3,13,1
09 Espaillat,2019,4,14,3
09 Espaillat,2019,4,15,4
09 Espaillat,2019,4,16,0
09 Espaillat,2019,4,17,1
09 Espaillat,2019,4,18,0
09 Espaillat,2019,5,19,1
09 Espaillat,2019,5,20,2
09 Espaillat,2019,5,21,1
09 Espaillat,2019,5,22,0
09 Espaillat,2019,6,23,1
09 Espaillat,2019,6,24,2
09 Espaillat,2019,6,25,2
09 Espaillat,2019,6,26,2
09 Espaillat,2019,7,27,9
09 Espaillat,2019,7,28,8
09 Espaillat,2019,7,29,10
09 Espaillat,2019,7,30,12
09 Espaillat,2019,8,31,11
09 Espaillat,2019,8,32,9
09 Espaillat,2019,8,33,13
09 Espaillat,2019,8,34,17
09 Espaillat,2019,8,35,10
09 Espaillat,2019,9,36,14
09 Espaillat,2019,9,37,10
09 Espaillat,2019,9,38,9
09 Espaillat,2019,9,39,8
09 Espaillat,2019,10,40,5
09 Espaillat,2019,10,41,6
09 Espaillat,2019,10,42,6
09 Espaillat,2019,10,43,11
09 Espaillat,2019,11,44,11
09 Espaillat,2019,11,45,8
09 Espaillat,2019,11,46,11
09 Espaillat,2019,11,47,22
09 Espaillat,2019,11,48,33
09 Espaillat,2019,12,49,18
09 Espaillat,2019,12,50,10
09 Espaillat,2019,12,51,11
09 Espaillat,2019,12,52,10
09 Espaillat,2020,12,1,13
09 Espaillat,2020,1,2,9
09 Espaillat,2020,1,3,13
09 Espaillat,2020,1,4,17
09 Espaillat,2020,1,5,14
09 Espaillat,2020,2,6,7
09 Espaillat,2020,2,7,7
09 Espaillat,2020,2,8,6
09 Espaillat,2020,2,9,3
09 Espaillat,2020,3,10,8
09 Espaillat,2020,3,11,4
09 Espaillat,2020,3,12,2
09 Espaillat,2020,3,13,1
09 Espaillat,2020,3,14,2
09 Espaillat,2020,4,15,1
09 Espaillat,2020,4,16,1
09 Espaillat,2020,4,17,3
09 Espaillat,2020,4,18,1
09 Espaillat,2020,4,19,0
09 Espaillat,2020,4,20,0
09 Espaillat,2020,4,21,0
09 Espaillat,2020,4,22,0
09 Espaillat,2020,4,23,0
09 Espaillat,2020,4,24,0
09 Espaillat,2020,4,25,0
09 Espaillat,2020,4,26,0
09 Espaillat,2020,4,27,0
09 Espaillat,2020,4,28,0
09 Espaillat,2020,4,29,0
09 Espaillat,2020,7,30,1
09 Espaillat,2020,7,31,0
09 Espaillat,2020,7,32,0
09 Espaillat,2020,8,33,2
09 Espaillat,2020,8,34,0
09 Espaillat,2020,8,35,0
09 Espaillat,2020,9,36,1
09 Espaillat,2020,9,37,0
09 Espaillat,2020,9,38,0
09 Espaillat,2020,9,39,1
09 Espaillat,2020,10,40,2
09 Espaillat,2020,10,41,3
09 Espaillat,2020,10,42,1
09 Espaillat,2020,10,43,3
09 Espaillat,2020,10,44,4
09 Espaillat,2020,10,45,0
09 Espaillat,2020,11,46,1
09 Espaillat,2020,11,47,0
09 Espaillat,2020,11,48,2
09 Espaillat,2020,12,49,1
09 Espaillat,2020,12,50,2
09 Espaillat,2020,12,51,0
09 Espaillat,2020,12,52,1
09 Espaillat,2021,12,1,0
09 Espaillat,2021,12,2,0
09 Espaillat,2021,12,3,0
09 Espaillat,2021,12,4,0
09 Espaillat,2021,2,5,3
09 Espaillat,2021,2,6,1
09 Espaillat,2021,2,7,0
09 Espaillat,2021,2,8,0
09 Espaillat,2021,2,9,0
09 Espaillat,2021,2,10,0
09 Espaillat,2021,3,11,1
09 Espaillat,2021,3,12,0
09 Espaillat,2021,4,13,1
09 Espaillat,2021,4,14,1
09 Espaillat,2021,4,15,1
09 Espaillat,2021,4,16,0
09 Espaillat,2021,4,17,2
09 Espaillat,2021,5,18,2
09 Espaillat,2021,5,19,0
09 Espaillat,2021,5,20,2
09 Espaillat,2021,5,21,3
09 Espaillat,2021,6,22,1
09 Espaillat,2021,6,23,0
09 Espaillat,2021,6,24,0
09 Espaillat,2021,6,25,1
09 Espaillat,2021,6,26,0
09 Espaillat,2021,6,27,0
09 Espaillat,2021,7,28,1
09 Espaillat,2021,7,29,1
09 Espaillat,2021,7,30,4
09 Espaillat,2021,8,31,3
09 Espaillat,2021,8,32,0
09 Espaillat,2021,8,33,2
09 Espaillat,2021,8,34,1
09 Espaillat,2021,9,35,2
09 Espaillat,2021,9,36,0
09 Espaillat,2021,9,37,0
09 Espaillat,2021,9,38,0
09 Espaillat,2021,9,39,0
09 Espaillat,2021,10,40,3
09 Espaillat,2021,10,41,2
09 Espaillat,2021,10,42,3
09 Espaillat,2021,10,43,0
09 Espaillat,2021,11,44,4
09 Espaillat,2021,11,45,1
09 Espaillat,2021,11,46,1
09 Espaillat,2021,11,47,1
09 Espaillat,2021,12,48,2
09 Espaillat,2021,12,49,1
09 Espaillat,2021,12,50,2
09 Espaillat,2021,12,51,1
09 Espaillat,2021,12,52,0
09 Espaillat,2022,12,1,0
09 Espaillat,2022,1,2,2
09 Espaillat,2022,1,3,0
09 Espaillat,2022,1,4,1
09 Espaillat,2022,2,5,1
09 Espaillat,2022,2,6,2
09 Espaillat,2022,2,7,0
09 Espaillat,2022,2,8,0
09 Espaillat,2022,2,9,0
09 Espaillat,2022,3,10,1
09 Espaillat,2022,3,11,0
09 Espaillat,2022,3,12,0
09 Espaillat,2022,4,13,2
09 Espaillat,2022,4,14,5
09 Espaillat,2022,4,15,0
09 Espaillat,2022,4,16,2
09 Espaillat,2022,4,17,3
09 Espaillat,2022,5,18,3
09 Espaillat,2022,5,19,6
09 Espaillat,2022,5,20,4
09 Espaillat,2022,5,21,1
09 Espaillat,2022,6,22,3
09 Espaillat,2022,6,23,4
09 Espaillat,2022,6,24,3
09 Espaillat,2022,6,25,2
09 Espaillat,2022,6,26,8
09 Espaillat,2022,7,27,4
09 Espaillat,2022,7,28,5
09 Espaillat,2022,7,29,4
09 Espaillat,2022,7,30,2
09 Espaillat,2022,8,31,3
09 Espaillat,2022,8,32,7
09 Espaillat,2022,8,33,12
09 Espaillat,2022,8,34,7
09 Espaillat,2022,9,35,13
09 Espaillat,2022,9,36,17
09 Espaillat,2022,9,37,15
09 Espaillat,2022,9,38,22
09 Espaillat,2022,10,39,25
09 Espaillat,2022,10,40,23
09 Espaillat,2022,10,41,17
09 Espaillat,2022,10,42,24
09 Espaillat,2022,10,43,10
09 Espaillat,2022,11,44,12
09 Espaillat,2022,11,45,16
09 Espaillat,2022,11,46,18
09 Espaillat,2022,11,47,17
09 Espaillat,2022,12,48,12
09 Espaillat,2022,12,49,10
09 Espaillat,2022,12,50,4
09 Espaillat,2022,12,51,2
09 Espaillat,2022,12,52,4
09 Espaillat,2023,1,1,2
09 Espaillat,2023,1,2,2
09 Espaillat,2023,1,3,1
09 Espaillat,2023,1,4,3
09 Espaillat,2023,2,5,5
09 Espaillat,2023,2,6,2
09 Espaillat,2023,2,7,2
09 Espaillat,2023,2,8,2
09 Espaillat,2023,2,9,1
09 Espaillat,2023,3,10,1
09 Espaillat,2023,3,11,0
09 Espaillat,2023,3,12,1
09 Espaillat,2023,3,13,0
09 Espaillat,2023,4,14,2
09 Espaillat,2023,4,15,0
09 Espaillat,2023,4,16,2
09 Espaillat,2023,4,17,1
09 Espaillat,2023,5,18,1
09 Espaillat,2023,5,19,1
09 Espaillat,2023,5,20,1
09 Espaillat,2023,5,21,1
09 Espaillat,2023,6,22,2
09 Espaillat,2023,6,23,1
09 Espaillat,2023,6,24,4
09 Espaillat,2023,6,25,2
09 Espaillat,2023,6,26,1
09 Espaillat,2023,7,27,2
09 Espaillat,2023,7,28,6
09 Espaillat,2023,7,29,6
09 Espaillat,2023,7,30,2
09 Espaillat,2023,8,31,3
09 Espaillat,2023,8,32,5
09 Espaillat,2023,8,33,6
09 Espaillat,2023,8,34,18
09 Espaillat,2023,9,35,36
09 Espaillat,2023,9,36,49
09 Espaillat,2023,9,37,29
09 Espaillat,2023,9,38,3
09 Espaillat,2023,9,39,0
09 Espaillat,2023,9,40,0
09 Espaillat,2023,9,41,0
09 Espaillat,2023,9,42,0
09 Espaillat,2023,9,43,0
09 Espaillat,2023,9,44,0
09 Espaillat,2023,9,45,0
09 Espaillat,2023,9,46,0
09 Espaillat,2023,9,47,0
09 Espaillat,2023,9,48,0
09 Espaillat,2023,9,49,0
09 Espaillat,2023,9,50,0
09 Espaillat,2023,9,51,0
09 Espaillat,2023,9,52,0
