province,year,week,solar_radiation,wind_speed,dew_point_temp
03 Baoruco,2018,1,3.538675,1.69875,18.845
03 Baoruco,2018,2,3.5717714285714286,2.7857142857142856,19.787142857142857
03 Baoruco,2018,3,4.355071428571429,2.0042857142857144,18.912857142857145
03 Baoruco,2018,4,4.5344999999999995,2.827142857142857,18.334285714285716
03 Baoruco,2018,5,5.4048,2.3628571428571425,16.40285714285714
03 Baoruco,2018,6,5.538214285714285,3.105714285714286,17.595714285714287
03 Baoruco,2018,7,5.884657142857143,3.132857142857143,16.144285714285715
03 Baoruco,2018,8,6.126914285714285,3.174285714285714,16.04285714285714
03 Baoruco,2018,9,6.165985714285715,1.667142857142857,15.255714285714285
03 Baoruco,2018,10,6.405328571428571,2.8299999999999996,16.72
03 Baoruco,2018,11,6.212014285714285,2.3328571428571427,18.172857142857143
03 Baoruco,2018,12,5.443271428571428,1.8557142857142856,17.59857142857143
03 Baoruco,2018,13,6.751285714285714,1.9342857142857142,14.692857142857141
03 Baoruco,2018,14,5.137028571428572,2.004285714285714,17.857142857142858
03 Baoruco,2018,15,5.796228571428571,3.042857142857143,18.147142857142857
03 Baoruco,2018,16,5.9028285714285715,2.792857142857143,18.458571428571428
03 Baoruco,2018,17,5.963,2.6128571428571425,18.914285714285715
03 Baoruco,2018,18,4.834771428571429,3.165714285714286,19.802857142857142
03 Baoruco,2018,19,5.377728571428571,3.0414285714285714,19.857142857142858
03 Baoruco,2018,20,5.4309,3.577142857142857,19.860000000000003
03 Baoruco,2018,21,6.170985714285714,3.1357142857142857,19.542857142857144
03 Baoruco,2018,22,6.607942857142858,3.1514285714285712,19.98428571428571
03 Baoruco,2018,23,6.481371428571428,2.9271428571428575,20.08857142857143
03 Baoruco,2018,24,6.6102,3.0814285714285714,20.29
03 Baoruco,2018,25,5.624328571428571,2.4114285714285715,20.745714285714286
03 Baoruco,2018,26,6.2772571428571435,2.16,20.062857142857144
03 Baoruco,2018,27,6.6089714285714285,2.837142857142857,19.63
03 Baoruco,2018,28,6.512471428571429,2.8628571428571425,20.542857142857144
03 Baoruco,2018,29,6.514142857142858,2.7971428571428567,20.390000000000004
03 Baoruco,2018,30,5.929200000000001,2.934285714285714,19.830000000000002
03 Baoruco,2018,31,6.7888,2.7399999999999998,19.65142857142857
03 Baoruco,2018,32,6.4878857142857145,2.781428571428571,19.437142857142856
03 Baoruco,2018,33,6.617842857142857,2.8514285714285714,20.064285714285713
03 Baoruco,2018,34,6.5118285714285715,3.172857142857143,20.075714285714287
03 Baoruco,2018,35,5.699285714285715,2.7457142857142856,20.065714285714286
03 Baoruco,2018,36,6.022771428571429,2.198571428571429,20.08285714285714
03 Baoruco,2018,37,5.571528571428572,2.6699999999999995,20.640000000000004
03 Baoruco,2018,38,5.574485714285714,2.512857142857143,20.638571428571428
03 Baoruco,2018,39,5.876514285714285,2.3299999999999996,20.37
03 Baoruco,2018,40,4.0627571428571425,2.0171428571428573,19.315714285714286
03 Baoruco,2018,41,4.523842857142857,2.2142857142857144,20.33857142857143
03 Baoruco,2018,42,5.710842857142857,2.1371428571428575,19.434285714285714
03 Baoruco,2018,43,5.647985714285714,1.662857142857143,19.56857142857143
03 Baoruco,2018,44,5.168028571428572,2.0142857142857142,19.267142857142858
03 Baoruco,2018,45,5.3745714285714286,1.6857142857142857,19.229999999999997
03 Baoruco,2018,46,4.855157142857143,2.4842857142857144,20.425714285714285
03 Baoruco,2018,47,4.8451571428571425,1.9057142857142857,18.552857142857142
03 Baoruco,2018,48,4.731871428571429,2.0342857142857143,18.335714285714285
03 Baoruco,2018,49,4.8707142857142856,2.4499999999999997,17.84857142857143
03 Baoruco,2018,50,4.419085714285714,2.6571428571428575,17.854285714285716
03 Baoruco,2018,51,4.681814285714286,2.0942857142857143,17.947142857142858
03 Baoruco,2018,52,4.9159,3.204285714285714,17.26142857142857
03 Baoruco,2019,1,4.688725,2.62375,17.9825
03 Baoruco,2019,2,4.822528571428571,1.6442857142857144,16.245714285714286
03 Baoruco,2019,3,4.900085714285715,1.807142857142857,17.128571428571426
03 Baoruco,2019,4,4.9929,2.8871428571428575,17.287142857142857
03 Baoruco,2019,5,5.040042857142857,2.2585714285714285,17.141428571428573
03 Baoruco,2019,6,5.020885714285714,1.8828571428571428,16.39142857142857
03 Baoruco,2019,7,5.259142857142857,2.7657142857142856,18.015714285714285
03 Baoruco,2019,8,6.383914285714285,3.5471428571428567,16.655714285714286
03 Baoruco,2019,9,5.642714285714286,3.092857142857143,16.818571428571428
03 Baoruco,2019,10,5.618185714285715,2.2685714285714282,16.962857142857143
03 Baoruco,2019,11,6.0854,2.2457142857142856,15.895714285714286
03 Baoruco,2019,12,5.928171428571429,2.1557142857142857,16.5
03 Baoruco,2019,13,4.922914285714286,1.5999999999999999,19.01142857142857
03 Baoruco,2019,14,5.768457142857143,2.652857142857143,18.13142857142857
03 Baoruco,2019,15,5.963314285714286,3.1685714285714286,18.32
03 Baoruco,2019,16,6.1871,3.1514285714285712,17.735714285714288
03 Baoruco,2019,17,6.018785714285714,2.1271428571428572,19.092857142857145
03 Baoruco,2019,18,6.033457142857143,3.3242857142857143,19.72
03 Baoruco,2019,19,5.987557142857143,2.7342857142857144,19.222857142857144
03 Baoruco,2019,20,6.760742857142858,2.5142857142857147,19.118571428571425
03 Baoruco,2019,21,5.353957142857142,2.005714285714286,20.12857142857143
03 Baoruco,2019,22,4.908242857142858,2.221428571428571,20.360000000000003
03 Baoruco,2019,23,6.238585714285714,2.3757142857142854,20.004285714285714
03 Baoruco,2019,24,6.873214285714285,2.87,20.134285714285713
03 Baoruco,2019,25,6.832514285714285,3.244285714285714,21.004285714285714
03 Baoruco,2019,26,6.5592428571428565,2.8971428571428572,20.415714285714284
03 Baoruco,2019,27,6.7218,2.692857142857143,19.964285714285715
03 Baoruco,2019,28,6.486671428571428,2.935714285714286,19.96142857142857
03 Baoruco,2019,29,6.935128571428572,3.065714285714286,19.56714285714286
03 Baoruco,2019,30,6.758014285714286,2.795714285714286,20.03857142857143
03 Baoruco,2019,31,6.4265,2.761428571428571,20.928571428571427
03 Baoruco,2019,32,6.629771428571429,2.7842857142857147,20.935714285714287
03 Baoruco,2019,33,6.374814285714286,3.0300000000000002,20.165714285714284
03 Baoruco,2019,34,6.241142857142857,2.7942857142857145,20.97714285714286
03 Baoruco,2019,35,6.391,2.12,20.305714285714284
03 Baoruco,2019,36,6.014614285714286,2.332857142857143,20.895714285714284
03 Baoruco,2019,37,6.439414285714285,2.06,21.462857142857143
03 Baoruco,2019,38,4.555885714285714,1.8228571428571427,21.835714285714285
03 Baoruco,2019,39,4.924171428571428,1.3757142857142857,21.724285714285713
03 Baoruco,2019,40,5.351928571428572,1.6357142857142857,20.72142857142857
03 Baoruco,2019,41,6.184557142857143,2.255714285714286,20.81142857142857
03 Baoruco,2019,42,5.470914285714286,1.75,20.87
03 Baoruco,2019,43,4.855285714285714,1.945714285714286,20.31714285714286
03 Baoruco,2019,44,5.059685714285714,1.5914285714285714,19.512857142857143
03 Baoruco,2019,45,5.2677,2.044285714285714,19.642857142857142
03 Baoruco,2019,46,4.774442857142858,1.5385714285714285,20.73428571428571
03 Baoruco,2019,47,4.6527142857142865,1.3057142857142858,18.96
03 Baoruco,2019,48,5.0205,1.57,18.054285714285715
03 Baoruco,2019,49,4.286957142857142,1.4685714285714286,20.310000000000002
03 Baoruco,2019,50,4.1497714285714284,2.3214285714285716,19.465714285714284
03 Baoruco,2019,51,4.0073,2.6957142857142857,19.755714285714284
03 Baoruco,2019,52,4.213571428571428,1.5857142857142856,19.56142857142857
03 Baoruco,2020,1,5.086,1.418,18.15
03 Baoruco,2020,2,4.903785714285713,2.9400000000000004,17.84857142857143
03 Baoruco,2020,3,5.1072,3.0914285714285716,16.994285714285716
03 Baoruco,2020,4,4.528528571428572,1.502857142857143,18.06142857142857
03 Baoruco,2020,5,5.280042857142857,1.5842857142857143,17.827142857142857
03 Baoruco,2020,6,5.3115000000000006,2.8528571428571428,18.318571428571428
03 Baoruco,2020,7,5.746214285714286,3.095714285714286,17.44142857142857
03 Baoruco,2020,8,5.248914285714286,2.44,17.99142857142857
03 Baoruco,2020,9,5.247657142857143,1.7885714285714285,18.27857142857143
03 Baoruco,2020,10,5.166214285714285,2.5914285714285716,18.77285714285714
03 Baoruco,2020,11,5.9775285714285715,1.9528571428571428,17.641428571428573
03 Baoruco,2020,12,6.6228,2.1457142857142855,15.647142857142857
03 Baoruco,2020,13,6.6368285714285715,2.1714285714285713,17.46
03 Baoruco,2020,14,6.782614285714286,1.7914285714285714,17.38142857142857
03 Baoruco,2020,15,6.404085714285714,1.874285714285714,19.351428571428574
03 Baoruco,2020,16,6.9021,2.6942857142857144,18.34857142857143
03 Baoruco,2020,17,6.9596,2.748571428571428,18.881428571428575
03 Baoruco,2020,18,6.760314285714286,2.7728571428571427,18.49285714285714
03 Baoruco,2020,19,5.944185714285714,3.117142857142857,19.917142857142856
03 Baoruco,2020,20,6.358,3.1014285714285714,19.59714285714286
03 Baoruco,2020,21,6.144728571428572,2.41,20.155714285714286
03 Baoruco,2020,22,6.413114285714285,2.5614285714285714,19.897142857142857
03 Baoruco,2020,23,7.017942857142857,3.264285714285714,20.201428571428572
03 Baoruco,2020,24,6.2265,2.0757142857142856,19.41714285714286
03 Baoruco,2020,25,6.591657142857143,3.1057142857142854,20.57
03 Baoruco,2020,26,6.307099999999999,2.6457142857142855,19.94857142857143
03 Baoruco,2020,27,6.664557142857142,2.487142857142857,20.222857142857144
03 Baoruco,2020,28,6.803628571428571,2.8442857142857143,20.518571428571427
03 Baoruco,2020,29,6.3646,2.6585714285714284,20.252857142857145
03 Baoruco,2020,30,6.421842857142857,2.9014285714285712,20.398571428571426
03 Baoruco,2020,31,5.978628571428572,3.1128571428571425,21.104285714285712
03 Baoruco,2020,32,6.928642857142857,2.4728571428571433,21.94
03 Baoruco,2020,33,6.7716,2.1685714285714286,21.51571428571429
03 Baoruco,2020,34,5.760357142857143,2.698571428571429,21.81
03 Baoruco,2020,35,6.5321428571428575,1.8900000000000001,21.442857142857143
03 Baoruco,2020,36,5.668742857142857,2.3957142857142855,21.577142857142857
03 Baoruco,2020,37,5.7597000000000005,1.8699999999999999,21.181428571428572
03 Baoruco,2020,38,5.930342857142857,1.5942857142857143,21.09857142857143
03 Baoruco,2020,39,6.053814285714286,1.67,20.63714285714286
03 Baoruco,2020,40,5.2122714285714284,3.124285714285714,21.047142857142855
03 Baoruco,2020,41,5.668485714285715,1.997142857142857,21.052857142857142
03 Baoruco,2020,42,5.635514285714286,1.9642857142857142,21.624285714285715
03 Baoruco,2020,43,5.230328571428571,2.1185714285714288,20.872857142857146
03 Baoruco,2020,44,4.909642857142857,2.3414285714285716,21.132857142857144
03 Baoruco,2020,45,3.5447714285714285,2.0985714285714283,20.91
03 Baoruco,2020,46,4.168171428571428,2.3057142857142856,21.114285714285717
03 Baoruco,2020,47,4.172914285714286,1.8657142857142859,20.537142857142857
03 Baoruco,2020,48,4.798528571428571,1.4757142857142858,19.407142857142855
03 Baoruco,2020,49,4.498957142857143,1.4814285714285715,19.285714285714285
03 Baoruco,2020,50,4.093328571428572,1.3828571428571428,20.072857142857142
03 Baoruco,2020,51,4.810085714285714,1.6042857142857143,19.13714285714286
03 Baoruco,2020,52,4.711481818181818,1.9536363636363634,19.013636363636365
03 Baoruco,2021,1,4.359185714285714,1.4742857142857144,17.871428571428574
03 Baoruco,2021,2,4.928571428571429,1.9657142857142857,18.25857142857143
03 Baoruco,2021,3,4.802642857142857,1.8242857142857143,18.354285714285712
03 Baoruco,2021,4,5.4461,2.3328571428571427,16.59
03 Baoruco,2021,5,5.277571428571428,2.3728571428571428,18.979999999999997
03 Baoruco,2021,6,5.680242857142858,2.84,18.672857142857143
03 Baoruco,2021,7,6.092442857142857,2.731428571428571,18.05142857142857
03 Baoruco,2021,8,6.140428571428572,3.2014285714285715,17.14857142857143
03 Baoruco,2021,9,6.492957142857143,2.051428571428571,17.11714285714286
03 Baoruco,2021,10,5.526571428571429,1.8142857142857143,17.91857142857143
03 Baoruco,2021,11,6.929557142857143,2.23,16.31
03 Baoruco,2021,12,6.306971428571429,2.6885714285714286,17.97142857142857
03 Baoruco,2021,13,6.335571428571428,2.672857142857143,18.048571428571428
03 Baoruco,2021,14,4.9534,1.9542857142857142,18.592857142857145
03 Baoruco,2021,15,7.1089,1.7985714285714285,17.222857142857144
03 Baoruco,2021,16,6.6828,2.8871428571428575,18.672857142857143
03 Baoruco,2021,17,6.2179,2.414285714285714,17.821428571428573
03 Baoruco,2021,18,6.520042857142856,2.9071428571428575,18.33142857142857
03 Baoruco,2021,19,6.176071428571428,2.8300000000000005,19.592857142857145
03 Baoruco,2021,20,5.707285714285715,2.6157142857142857,18.631428571428568
03 Baoruco,2021,21,6.078657142857144,2.5814285714285714,19.34857142857143
03 Baoruco,2021,22,6.247328571428571,2.891428571428571,20.085714285714285
03 Baoruco,2021,23,6.302728571428572,2.3785714285714286,20.224285714285713
03 Baoruco,2021,24,6.472328571428571,2.8428571428571425,21.141428571428573
03 Baoruco,2021,25,6.021657142857143,2.1257142857142854,20.678571428571427
03 Baoruco,2021,26,6.034957142857143,3.48,21.28
03 Baoruco,2021,27,7.192271428571429,2.8871428571428575,21.15285714285714
03 Baoruco,2021,28,6.175400000000001,2.5342857142857147,21.00714285714286
03 Baoruco,2021,29,6.3174,2.35,21.33285714285714
03 Baoruco,2021,30,6.610857142857142,2.692857142857143,21.214285714285715
03 Baoruco,2021,31,6.816928571428571,2.35,20.724285714285713
03 Baoruco,2021,32,6.1945,2.38,21.102857142857143
03 Baoruco,2021,33,5.5629285714285714,2.827142857142857,22.014285714285712
03 Baoruco,2021,34,6.3584000000000005,2.467142857142857,20.744285714285716
03 Baoruco,2021,35,6.083485714285715,1.532857142857143,21.135714285714283
03 Baoruco,2021,36,6.4774714285714285,2.177142857142857,20.647142857142857
03 Baoruco,2021,37,5.954814285714286,1.747142857142857,20.642857142857142
03 Baoruco,2021,38,5.597871428571429,1.2428571428571427,21.942857142857143
03 Baoruco,2021,39,5.343357142857143,1.3814285714285715,21.192857142857143
03 Baoruco,2021,40,5.531185714285714,1.9342857142857142,21.22714285714286
03 Baoruco,2021,41,4.291271428571428,1.2414285714285713,21.81142857142857
03 Baoruco,2021,42,4.778928571428572,1.9857142857142858,21.884285714285713
03 Baoruco,2021,43,5.776357142857143,1.8385714285714287,20.47142857142857
03 Baoruco,2021,44,4.977514285714285,1.7885714285714285,20.905714285714286
03 Baoruco,2021,45,5.0183857142857144,1.7542857142857144,20.864285714285717
03 Baoruco,2021,46,5.276928571428571,1.9185714285714286,19.442857142857143
03 Baoruco,2021,47,4.584228571428572,1.1371428571428572,19.50142857142857
03 Baoruco,2021,48,4.563114285714286,1.5985714285714288,20.18285714285714
03 Baoruco,2021,49,5.0101,2.0414285714285714,19.037142857142857
03 Baoruco,2021,50,4.852785714285714,2.52,18.55857142857143
03 Baoruco,2021,51,4.658428571428572,1.3828571428571428,19.12142857142857
03 Baoruco,2021,52,5.320825,2.4375,17.2175
03 Baoruco,2022,1,4.974271428571428,2.004285714285714,17.788571428571426
03 Baoruco,2022,2,4.773114285714286,1.7,17.024285714285714
03 Baoruco,2022,3,5.251957142857143,2.224285714285714,17.752857142857142
03 Baoruco,2022,4,4.898899999999999,1.56,17.66142857142857
03 Baoruco,2022,5,4.509557142857143,1.8771428571428572,17.894285714285715
03 Baoruco,2022,6,5.2451428571428576,2.6,17.864285714285714
03 Baoruco,2022,7,5.831271428571428,2.457142857142857,17.134285714285713
03 Baoruco,2022,8,6.081928571428572,2.3000000000000003,15.634285714285713
03 Baoruco,2022,9,5.6342428571428576,2.02,17.867142857142856
03 Baoruco,2022,10,6.096014285714285,2.7800000000000002,17.73857142857143
03 Baoruco,2022,11,6.525571428571429,3.3542857142857145,17.44142857142857
03 Baoruco,2022,12,6.3897571428571425,2.6700000000000004,17.20714285714286
03 Baoruco,2022,13,5.501742857142857,2.5828571428571427,18.115714285714287
03 Baoruco,2022,14,5.857371428571428,2.6557142857142857,18.545714285714286
03 Baoruco,2022,15,6.0387571428571425,3.207142857142857,18.158571428571427
03 Baoruco,2022,16,4.876657142857143,2.2414285714285715,19.092857142857145
03 Baoruco,2022,17,5.415828571428571,2.0300000000000002,17.297142857142855
03 Baoruco,2022,18,6.792971428571429,2.6228571428571428,19.26571428571429
03 Baoruco,2022,19,5.693257142857143,2.837142857142857,19.782857142857143
03 Baoruco,2022,20,6.223028571428571,2.757142857142857,19.981428571428573
03 Baoruco,2022,21,6.337057142857143,2.6714285714285713,19.53857142857143
03 Baoruco,2022,22,6.0918,2.7785714285714285,20.207142857142856
03 Baoruco,2022,23,6.363814285714286,2.7800000000000002,20.33142857142857
03 Baoruco,2022,24,6.057657142857143,2.7271428571428573,19.560000000000002
03 Baoruco,2022,25,6.082571428571429,2.3642857142857143,19.822857142857142
03 Baoruco,2022,26,5.799657142857143,3.244285714285714,20.005714285714284
03 Baoruco,2022,27,5.924814285714286,2.61,20.768571428571427
03 Baoruco,2022,28,6.064957142857144,2.6357142857142857,20.48857142857143
03 Baoruco,2022,29,6.383385714285715,2.79,20.827142857142857
03 Baoruco,2022,30,6.347571428571428,2.865714285714286,20.648571428571426
03 Baoruco,2022,31,6.084614285714286,2.597142857142857,20.238571428571426
03 Baoruco,2022,32,6.319328571428572,2.301428571428571,20.012857142857143
03 Baoruco,2022,33,5.972471428571429,2.092857142857143,21.228571428571428
03 Baoruco,2022,34,5.739985714285715,2.41,21.14428571428571
03 Baoruco,2022,35,5.679742857142857,1.6742857142857142,20.434285714285714
03 Baoruco,2022,36,5.656242857142857,1.5757142857142856,21.254285714285714
03 Baoruco,2022,37,5.343414285714286,2.0357142857142856,20.752857142857145
03 Baoruco,2022,38,4.758014285714286,2.3642857142857143,21.64428571428571
03 Baoruco,2022,39,4.773057142857143,2.0785714285714283,20.96142857142857
03 Baoruco,2022,40,5.5060142857142855,2.0028571428571427,20.66
03 Baoruco,2022,41,5.260742857142858,2.1285714285714286,20.361428571428572
03 Baoruco,2022,42,4.938271428571428,1.7671428571428571,19.868571428571432
03 Baoruco,2022,43,4.056857142857143,1.7257142857142858,19.357142857142858
03 Baoruco,2022,44,5.093057142857142,1.7814285714285714,20.035714285714285
03 Baoruco,2022,45,5.2484142857142855,1.587142857142857,19.70285714285714
03 Baoruco,2022,46,5.117728571428572,2.2985714285714285,19.897142857142857
03 Baoruco,2022,47,4.904471428571428,2.111428571428571,19.745714285714286
03 Baoruco,2022,48,4.920357142857143,1.8771428571428572,17.40285714285714
03 Baoruco,2022,49,4.944228571428572,1.577142857142857,15.461428571428572
03 Baoruco,2022,50,4.889914285714285,1.68,16.474285714285713
03 Baoruco,2022,51,5.034057142857143,2.197142857142857,17.481428571428573
03 Baoruco,2022,52,4.8947375,2.54875,17.50625
03 Baoruco,2023,1,4.577385714285714,2.2085714285714286,17.34
03 Baoruco,2023,2,4.278557142857143,1.497142857142857,18.334285714285716
03 Baoruco,2023,3,5.621971428571428,2.045714285714286,14.044285714285715
03 Baoruco,2023,4,5.560957142857142,2.544285714285714,16.071428571428573
03 Baoruco,2023,5,5.5018,2.794285714285714,16.337142857142858
03 Baoruco,2023,6,5.871728571428571,3.097142857142857,16.091428571428573
03 Baoruco,2023,7,6.222942857142857,2.585714285714286,15.594285714285714
03 Baoruco,2023,8,6.651457142857143,2.435714285714286,14.594285714285714
03 Baoruco,2023,9,6.4855285714285715,2.7328571428571427,15.975714285714286
03 Baoruco,2023,10,5.7030142857142865,1.6214285714285714,15.532857142857143
03 Baoruco,2023,11,5.795514285714286,2.1342857142857143,15.995714285714286
03 Baoruco,2023,12,6.648085714285714,2.8714285714285714,16.16
03 Baoruco,2023,13,7.0765714285714285,2.9714285714285715,16.187142857142856
03 Baoruco,2023,14,5.786814285714286,2.7157142857142853,16.88
03 Baoruco,2023,15,5.665514285714286,1.9614285714285715,20.12857142857143
03 Baoruco,2023,16,5.491342857142857,1.947142857142857,19.011428571428574
03 Baoruco,2023,17,5.682657142857143,1.8242857142857143,20.07857142857143
03 Baoruco,2023,18,7.052914285714286,2.222857142857143,19.865714285714287
03 Baoruco,2023,19,6.441342857142857,2.4899999999999998,19.905714285714286
03 Baoruco,2023,20,5.943428571428571,1.875714285714286,21.084285714285716
03 Baoruco,2023,21,6.091757142857142,2.0142857142857142,20.93
03 Baoruco,2023,22,4.452671428571429,2.2914285714285714,22.174285714285713
03 Baoruco,2023,23,6.319942857142856,2.542857142857143,22.41857142857143
03 Baoruco,2023,24,6.139214285714286,2.7314285714285718,21.74857142857143
03 Baoruco,2023,25,6.252342857142857,2.857142857142857,21.05
03 Baoruco,2023,26,6.075057142857142,2.1885714285714286,21.388571428571428
03 Baoruco,2023,27,6.141557142857143,2.8442857142857143,20.891428571428573
03 Baoruco,2023,28,6.577985714285715,2.84,20.722857142857144
03 Baoruco,2023,29,6.2579142857142855,2.7871428571428574,21.337142857142858
03 Baoruco,2023,30,5.900142857142858,2.795714285714286,20.692857142857143
03 Baoruco,2023,31,6.2494571428571435,2.4385714285714286,21.334285714285716
03 Baoruco,2023,32,5.977242857142857,2.537142857142857,21.93285714285714
03 Baoruco,2023,33,6.376171428571429,2.617142857142857,20.610000000000003
03 Baoruco,2023,34,4.657614285714286,2.4499999999999997,22.207142857142856
03 Baoruco,2023,35,6.110628571428571,2.2357142857142853,21.889999999999997
03 Baoruco,2023,36,5.962485714285714,1.98,21.672857142857143
03 Baoruco,2023,37,5.6948,1.2671428571428573,21.672857142857143
03 Baoruco,2023,38,5.442128571428571,1.987142857142857,21.78142857142857
03 Baoruco,2023,39,5.622828571428571,1.6942857142857142,22.08142857142857
03 Baoruco,2023,40,4.897842857142857,1.6199999999999999,22.110000000000003
03 Baoruco,2023,41,5.769457142857143,1.9100000000000001,21.91857142857143
03 Baoruco,2023,42,5.4356285714285715,1.4000000000000001,21.464285714285715
03 Baoruco,2023,43,4.738457142857143,1.4485714285714286,21.322857142857142
03 Baoruco,2023,44,4.683085714285714,2.152857142857143,21.678571428571427
03 Baoruco,2023,45,4.5137285714285715,2.1671428571428573,21.284285714285716
03 Baoruco,2023,46,3.3707142857142856,2.814285714285714,21.752857142857142
03 Baoruco,2023,47,4.718085714285714,1.57,20.617142857142856
03 Baoruco,2023,48,4.713185714285714,1.9642857142857142,20.135714285714283
03 Baoruco,2023,49,4.628242857142857,2.087142857142857,19.82
03 Baoruco,2023,50,4.203014285714286,2.4771428571428573,20.185714285714287
03 Baoruco,2023,51,3.5204999999999997,1.3900000000000001,19.861428571428572
03 Baoruco,2023,52,4.0648375,1.175,19.09875
04 Barahona,2015,1,5.128625,4.6175,20.19
04 Barahona,2015,2,4.990457142857143,3.7357142857142853,19.737142857142857
04 Barahona,2015,3,4.671557142857144,2.6457142857142855,20.31714285714286
04 Barahona,2015,4,4.883785714285715,2.3742857142857146,19.291428571428572
04 Barahona,2015,5,4.384771428571429,2.4414285714285713,19.494285714285716
04 Barahona,2015,6,5.146357142857143,2.9557142857142855,20.00857142857143
04 Barahona,2015,7,4.577342857142857,2.1214285714285714,19.618571428571425
04 Barahona,2015,8,5.335528571428571,3.207142857142857,19.69
04 Barahona,2015,9,5.866585714285714,3.9957142857142856,19.888571428571428
04 Barahona,2015,10,6.491785714285714,4.394285714285714,18.931428571428572
04 Barahona,2015,11,6.262871428571429,4.792857142857143,19.428571428571427
04 Barahona,2015,12,5.168714285714286,2.3242857142857143,19.141428571428573
04 Barahona,2015,13,5.700671428571428,2.87,19.882857142857144
04 Barahona,2015,14,5.567628571428571,3.225714285714286,19.288571428571426
04 Barahona,2015,15,6.6587000000000005,4.115714285714286,20.337142857142858
04 Barahona,2015,16,7.0882571428571435,3.5500000000000003,19.944285714285712
04 Barahona,2015,17,6.686885714285714,2.7671428571428573,20.22
04 Barahona,2015,18,7.333799999999999,3.162857142857143,20.34857142857143
04 Barahona,2015,19,7.014028571428571,4.472857142857143,20.754285714285714
04 Barahona,2015,20,6.2924999999999995,3.9071428571428575,21.247142857142858
04 Barahona,2015,21,5.836328571428571,3.124285714285714,21.37
04 Barahona,2015,22,5.840528571428571,2.917142857142857,20.72714285714286
04 Barahona,2015,23,6.348371428571428,3.197142857142857,22.011428571428574
04 Barahona,2015,24,6.541785714285715,3.494285714285714,22.00857142857143
04 Barahona,2015,25,6.039257142857143,3.617142857142857,22.364285714285717
04 Barahona,2015,26,6.691585714285714,4.351428571428571,22.448571428571427
04 Barahona,2015,27,7.1129999999999995,4.401428571428572,22.19
04 Barahona,2015,28,6.525085714285715,3.6128571428571425,21.744285714285716
04 Barahona,2015,29,6.370014285714285,3.5157142857142856,22.062857142857144
04 Barahona,2015,30,6.634157142857142,3.1357142857142857,22.004285714285714
04 Barahona,2015,31,6.968871428571428,3.7800000000000002,22.255714285714284
04 Barahona,2015,32,6.8209857142857135,3.6342857142857143,22.18
04 Barahona,2015,33,6.556742857142857,3.248571428571428,22.125714285714285
04 Barahona,2015,34,6.515471428571429,2.937142857142857,21.98857142857143
04 Barahona,2015,35,5.949571428571429,3.255714285714286,22.85571428571429
04 Barahona,2015,36,6.531357142857142,2.6457142857142855,22.377142857142854
04 Barahona,2015,37,6.6109,3.3528571428571428,22.81142857142857
04 Barahona,2015,38,5.959242857142857,2.7642857142857147,22.33142857142857
04 Barahona,2015,39,5.939757142857142,2.3485714285714283,22.631428571428575
04 Barahona,2015,40,4.811628571428571,2.1471428571428572,21.907142857142855
04 Barahona,2015,41,5.934114285714286,3.1028571428571428,23.071428571428573
04 Barahona,2015,42,5.521914285714286,2.9214285714285713,22.965714285714284
04 Barahona,2015,43,4.761785714285715,2.087142857142857,21.814285714285713
04 Barahona,2015,44,5.260599999999999,2.491428571428571,22.22714285714286
04 Barahona,2015,45,5.025528571428572,3.2399999999999998,22.46857142857143
04 Barahona,2015,46,4.818242857142857,3.5157142857142856,22.44
04 Barahona,2015,47,4.751842857142857,3.154285714285714,20.912857142857142
04 Barahona,2015,48,4.105885714285714,2.162857142857143,20.012857142857143
04 Barahona,2015,49,4.021714285714286,3.494285714285714,22.891428571428573
04 Barahona,2015,50,4.243714285714286,3.142857142857143,21.87
04 Barahona,2015,51,3.8945857142857143,3.4857142857142853,21.639999999999997
04 Barahona,2015,52,4.608490909090909,4.525454545454545,21.274545454545454
04 Barahona,2016,1,4.853571428571429,2.1285714285714286,19.958571428571425
04 Barahona,2016,2,5.081028571428571,2.4185714285714286,19.267142857142858
04 Barahona,2016,3,4.806214285714286,2.3328571428571427,19.66142857142857
04 Barahona,2016,4,4.609642857142857,3.3957142857142855,19.892857142857142
04 Barahona,2016,5,5.0175,2.5828571428571427,19.092857142857145
04 Barahona,2016,6,5.014157142857143,2.8042857142857143,19.944285714285712
04 Barahona,2016,7,5.0629,3.077142857142857,19.467142857142854
04 Barahona,2016,8,5.404442857142857,2.801428571428571,19.71
04 Barahona,2016,9,4.911014285714286,2.3071428571428574,20.21857142857143
04 Barahona,2016,10,6.540614285714286,3.782857142857143,17.777142857142856
04 Barahona,2016,11,5.725485714285715,3.0228571428571427,20.22714285714286
04 Barahona,2016,12,6.601942857142857,4.1257142857142854,20.544285714285714
04 Barahona,2016,13,6.006657142857143,3.2600000000000002,20.084285714285716
04 Barahona,2016,14,5.360685714285714,2.357142857142857,20.162857142857142
04 Barahona,2016,15,5.570542857142857,2.067142857142857,20.09
04 Barahona,2016,16,5.035757142857143,2.9071428571428575,20.36285714285714
04 Barahona,2016,17,4.517042857142857,2.3528571428571428,21.622857142857146
04 Barahona,2016,18,5.002928571428571,2.777142857142857,22.0
04 Barahona,2016,19,5.445142857142857,3.0942857142857143,21.935714285714287
