province,year,month,week,total_cases,avg_temp,max_temp,min_temp,avg_rainfall,max_rainfall,min_rainfall,avg_humidity,max_humidity,min_humidity,population,diurnal_temp_range,consecutive_dry_weeks,consecutive_wet_weeks,extreme_rainfall_binary,cooling_degree_days,rainy_season_phase,school_calendar_active,neighbor_incidence_lag0,neighbor_incidence_lag1,neighbor_incidence_lag2,n_neighbors,nino34_anom,soi_index,tna_sst_anom,solar_radiation,wind_speed,dew_point_temp,incidence,dI_dt,dI_dt_norm
01 Distrito Nacional,2022,4,16,4,23.46,28.6,20.4,13.47,37.0,1.5,84.3,97,55,1056690,8.200000000000003,0.0,1.0,1.0,5.460000000000001,0.0,1.0,1.0583415182612868,1.0791693041993298,1.2507703380944255,22.0,-0.83,2.25,0.04,4.730985714285715,2.31,21.298571428571428,0.37854053695975165,-0.14195270135990684,-0.1912249526819257
01 Distrito Nacional,2022,4,17,5,23.74,30.4,19.1,15.67,93.8,0.0,74.5,97,40,1056690,11.299999999999995,0.0,2.0,1.0,5.739999999999998,0.0,1.0,0.8565239644171141,1.0583415182612868,1.0791693041993298,22.0,-0.83,2.25,0.04,5.5804,2.398571428571429,19.415714285714284,0.4731756711996896,0.047317567119968984,0.06374165089397528
01 Distrito Nacional,2022,5,18,5,25.1,29.1,21.2,1.29,3.2,0.0,83.0,97,64,1056690,7.900000000000002,0.0,0.0,0.0,7.100000000000001,1.0,1.0,1.4182283556020332,0.8565239644171141,1.0583415182612868,22.0,-0.83,2.25,0.04,6.8,2.0171428571428573,21.63571428571429,0.4731756711996896,0.14195270135990684,0.1912249526819257
01 Distrito Nacional,2022,5,19,8,25.39,28.9,21.9,2.6,6.0,0.8,82.4,96,66,1056690,7.0,0.0,0.0,0.0,7.390000000000001,1.0,1.0,1.4097893946074562,1.4182283556020332,0.8565239644171141,22.0,-0.8,1.9,0.34,6.317,2.1128571428571425,22.22,0.7570810739195033,0.047317567119968984,0.06374165089397528
01 Distrito Nacional,2022,5,20,6,26.07,29.4,21.9,1.77,5.8,0.0,82.5,97,66,1056690,7.5,0.0,0.0,0.0,8.07,1.0,1.0,1.4965904497578886,1.4097893946074562,1.4182283556020332,22.0,-0.8,1.9,0.34,6.491885714285714,1.9542857142857144,22.49571428571429,0.5678108054396276,0.0,0.0
01 Distrito Nacional,2022,5,21,8,24.89,29.5,21.1,6.03,14.8,0.2,83.0,95,61,1056690,8.399999999999999,0.0,0.0,0.0,6.890000000000001,1.0,1.0,1.4335716540355046,1.4965904497578886,1.4097893946074562,22.0,-0.8,1.9,0.34,5.952228571428571,2.2142857142857144,22.125714285714285,0.7570810739195033,0.0,0.0
01 Distrito Nacional,2022,6,22,6,26.47,30.2,22.4,1.46,3.5,0.2,79.6,96,58,1056690,7.800000000000001,0.0,0.0,0.0,8.469999999999999,1.0,1.0,2.149695550666681,1.4335716540355046,1.4965904497578886,22.0,-0.8,1.9,0.34,6.609042857142858,2.0742857142857143,22.487142857142857,0.5678108054396276,-0.14195270135990684,-0.1912249526819257
01 Distrito Nacional,2022,6,23,5,26.4,30.5,22.0,2.76,9.6,0.4,79.6,97,61,1056690,8.5,0.0,0.0,0.0,8.399999999999999,1.0,1.0,1.6390357417259809,2.149695550666681,1.4335716540355046,22.0,-0.7,2.25,0.48,6.681814285714286,2.02,22.547142857142852,0.4731756711996896,0.09463513423993786,0.12748330178795042
01 Distrito Nacional,2022,6,24,8,26.06,31.8,21.1,4.91,11.2,0.0,79.7,97,52,1056690,10.7,0.0,0.0,0.0,8.059999999999999,1.0,1.0,1.7653855528346836,1.6390357417259809,2.149695550666681,22.0,-0.7,2.25,0.48,5.511328571428572,2.084285714285714,22.455714285714286,0.7570810739195033,0.18927026847987583,0.25496660357590095
01 Distrito Nacional,2022,6,25,9,26.43,31.0,21.7,1.4,2.4,0.3,78.8,96,52,1056690,9.3,0.0,0.0,0.0,8.43,1.0,1.0,1.800446772748041,1.7653855528346836,1.6390357417259809,22.0,-0.7,2.25,0.48,6.733157142857143,1.9414285714285715,22.26142857142857,0.8517162081594413,-0.28390540271981374,-0.38244990536385143
01 Distrito Nacional,2022,6,26,2,26.11,33.0,22.4,11.23,53.3,0.3,78.9,97,44,1056690,10.6,0.0,1.0,1.0,8.11,1.0,1.0,2.371397055839408,1.800446772748041,1.7653855528346836,22.0,-0.7,2.25,0.48,5.763199999999999,2.771428571428572,22.735714285714288,0.18927026847987583,-0.14195270135990684,-0.1912249526819257
01 Distrito Nacional,2022,7,27,6,25.83,30.7,22.1,3.46,11.9,0.7,82.1,95,57,1056690,8.599999999999998,0.0,0.0,0.0,7.829999999999998,1.0,0.0,2.9887618147619857,2.371397055839408,1.800446772748041,22.0,-0.98,1.05,0.32,6.138571428571429,2.184285714285714,22.972857142857144,0.5678108054396276,0.28390540271981374,0.38244990536385143
01 Distrito Nacional,2022,7,28,8,26.34,32.2,23.0,2.43,3.9,0.4,81.4,95,52,1056690,9.200000000000005,0.0,0.0,0.0,8.34,1.0,0.0,3.045812252017278,2.9887618147619857,2.371397055839408,22.0,-0.98,1.05,0.32,6.462671428571428,2.347142857142857,23.11428571428572,0.7570810739195033,0.6624459396795654,0.8923831125156535
01 Distrito Nacional,2022,7,29,20,26.0,31.4,22.7,5.14,12.5,0.6,81.2,96,51,1056690,8.7,0.0,0.0,0.0,8.0,1.0,0.0,3.4108521480984955,3.045812252017278,2.9887618147619857,22.0,-0.98,1.05,0.32,6.376842857142857,2.64,23.174285714285716,1.8927026847987585,-0.04731756711996893,-0.06374165089397521
01 Distrito Nacional,2022,7,30,7,26.03,32.2,22.3,4.23,7.4,1.9,80.6,95,54,1056690,9.900000000000002,0.0,0.0,0.0,8.030000000000001,1.0,0.0,3.099674344116595,3.4108521480984955,3.045812252017278,22.0,-0.98,1.05,0.32,6.240957142857143,2.6042857142857145,23.31,0.6624459396795654,-0.2839054027198138,-0.38244990536385154
01 Distrito Nacional,2022,8,31,14,26.59,32.3,22.7,3.3,12.8,1.2,78.6,95,53,1056690,9.599999999999998,0.0,0.0,0.0,8.59,1.0,0.0,3.323927844878703,3.099674344116595,3.4108521480984955,22.0,-0.98,1.05,0.32,5.654928571428571,2.5585714285714287,23.467142857142857,1.3248918793591309,0.2839054027198138,0.38244990536385154
