province,year,month,week,total_cases,avg_temp,max_temp,min_temp,avg_rainfall,max_rainfall,min_rainfall,avg_humidity,max_humidity,min_humidity,population,diurnal_temp_range,consecutive_dry_weeks,consecutive_wet_weeks,extreme_rainfall_binary,cooling_degree_days,rainy_season_phase,school_calendar_active,neighbor_incidence_lag0,neighbor_incidence_lag1,neighbor_incidence_lag2,n_neighbors,nino34_anom,soi_index,tna_sst_anom,solar_radiation,wind_speed,dew_point_temp,incidence,dI_dt,dI_dt_norm
15 Monte Cristi,2020,11,49,0.0,0.5307835820895522,0.4037267080745342,0.6293706293706294,0.009669621273166801,0.00648228176318064,0.0,0.48565121412803536,0.6428571428571429,0.4603174603174603,0.027708409192304932,0.37748344370860926,0.04,0.0,0.0,0.5307835820895522,1.0,1.0,0.020618885496475906,0.0017087205144265558,0.014401901426248509,0.15789473684210525,0.0634328358208955,0.9298245614035089,0.49214659685863876,0.39366122855161184,0.5777168949771689,0.7356332441656667,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2020,11,50,0.0,0.4561567164179104,0.4099378881987579,0.5804195804195804,0.12892828364222403,0.05229040622299049,0.037037037037037035,0.6909492273730684,0.8928571428571429,0.4603174603174603,0.027708409192304932,0.43046357615894043,0.0,0.0,0.0,0.4561567164179104,1.0,1.0,0.01444475952911809,0.020618885496475906,0.0017087205144265558,0.15789473684210525,0.0634328358208955,0.9298245614035089,0.49214659685863876,0.22217665329754824,0.5738812785388128,0.7624757863665712,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2020,11,51,0.0,0.47574626865671643,0.3043478260869567,0.5524475524475526,0.0110126242277733,0.004321521175453759,0.0,0.6821192052980134,0.8571428571428571,0.7142857142857143,0.027708409192304932,0.3443708609271523,0.04,0.0,0.0,0.47574626865671643,1.0,1.0,0.0040936929383620976,0.01444475952911809,0.020618885496475906,0.15789473684210525,0.0634328358208955,0.9298245614035089,0.49214659685863876,0.40884472723983,0.6805479452054793,0.7739138455862005,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2020,11,52,0.0,0.5083955223880599,0.4037267080745342,0.6293706293706294,0.022562449637389202,0.011668107173725151,0.0,0.5982339955849889,0.8571428571428571,0.5555555555555556,0.027708409192304932,0.37748344370860926,0.08,0.0,0.0,0.5083955223880599,1.0,0.0,0.023148178601681228,0.0040936929383620976,0.01444475952911809,0.15789473684210525,0.0634328358208955,0.9298245614035089,0.49214659685863876,0.3929777860630368,0.7071814030718141,0.7439182899933752,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,11,1,0.0,0.42817164179104467,0.3167701863354039,0.44755244755244766,0.0037604082728982012,0.001728608470181504,0.0,0.520971302428256,0.7857142857142857,0.42857142857142855,0.02787873015306067,0.4569536423841059,0.12,0.0,0.0,0.42817164179104467,1.0,0.0,0.010607259473379338,0.023148178601681228,0.0040936929383620976,0.15789473684210525,0.04477611940298504,0.956140350877193,0.5235602094240838,0.41794276409034714,0.5081278538812786,0.658703071672355,0.0,0.5727888465991958,0.6157143447970783
15 Monte Cristi,2021,1,2,0.002509410288582183,0.5121268656716419,0.39751552795031075,0.6083916083916083,0.0018802041364491006,0.0021607605877268796,0.0,0.5607064017660046,0.8928571428571429,0.3333333333333333,0.02787873015306067,0.3907284768211924,0.16,0.0,0.0,0.5121268656716419,0.0,0.0,0.003260240291265934,0.010607259473379338,0.023148178601681228,0.15789473684210525,0.04477611940298504,0.956140350877193,0.5235602094240838,0.5230873616597811,0.5822831050228311,0.7289917904252378,0.03307094708195476,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,1,3,0.0,0.5037313432835822,0.34161490683229817,0.6503496503496504,0.004566210045662101,0.0038893690579083835,0.0,0.5827814569536426,0.7857142857142857,0.6349206349206349,0.02787873015306067,0.2913907284768211,0.2,0.0,0.0,0.5037313432835822,0.0,0.0,0.005813339416101718,0.003260240291265934,0.010607259473379338,0.15789473684210525,0.04477611940298504,0.956140350877193,0.5235602094240838,0.4867163233919364,0.6734246575342466,0.7404298496448665,0.0,0.5452844389563491,0.5911025222523301
15 Monte Cristi,2021,1,4,0.0012547051442910915,0.41697761194029864,0.3788819875776399,0.5874125874125875,0.03464947622884771,0.027657735522904063,0.0,0.46578366445916103,0.5,0.49206349206349204,0.02787873015306067,0.390728476821192,0.0,0.0,0.0,0.41697761194029864,0.0,0.0,0.00025937830777217786,0.005813339416101718,0.003260240291265934,0.15789473684210525,0.04477611940298504,0.956140350877193,0.5235602094240838,0.45483248394198006,0.8244748858447488,0.6509547089751868,0.01653547354097738,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,1,5,0.0,0.4057835820895523,0.4037267080745342,0.5734265734265733,0.09965081923180232,0.09291270527225583,0.0,0.5938189845474615,0.7857142857142857,0.42857142857142855,0.02787873015306067,0.43046357615894043,0.0,0.0,0.0,0.4057835820895523,0.0,1.0,0.004156109962291712,0.00025937830777217786,0.005813339416101718,0.15789473684210525,0.04477611940298504,0.956140350877193,0.5235602094240838,0.4230119718946955,0.6326940639269406,0.7050087630292409,0.0,0.5452844389563491,0.5911025222523301
15 Monte Cristi,2021,1,6,0.0,0.4934701492537315,0.4472049689440994,0.6713286713286714,0.013698630136986302,0.00648228176318064,0.0,0.520971302428256,0.75,0.47619047619047616,0.02787873015306067,0.3841059602649005,0.04,0.0,0.0,0.4934701492537315,0.0,1.0,0.0041311263127210805,0.004156109962291712,0.00025937830777217786,0.15789473684210525,0.07835820895522387,0.8596491228070176,0.46596858638743455,0.6420705045083079,0.8787214611872144,0.7237339728807304,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,1,7,0.0,0.5223880597014926,0.47204968944099396,0.6573426573426575,0.0037604082728982012,0.003457216940363008,0.0,0.41721854304635775,0.5357142857142857,0.2857142857142857,0.02787873015306067,0.42384105960264895,0.08,0.0,0.0,0.5223880597014926,0.0,1.0,0.0013060670992080122,0.0041311263127210805,0.004156109962291712,0.15789473684210525,0.07835820895522387,0.8596491228070176,0.46596858638743455,0.6889750007538976,0.8398173515981735,0.711189004704363,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,1,8,0.0,0.4850746268656718,0.39130434782608703,0.6573426573426575,0.008326618318560302,0.0030250648228176314,0.0,0.4348785871964681,0.42857142857142855,0.4126984126984127,0.02787873015306067,0.3377483443708608,0.12,0.0,0.0,0.4850746268656718,0.0,1.0,0.006513806532521855,0.0013060670992080122,0.0041311263127210805,0.15789473684210525,0.07835820895522387,0.8596491228070176,0.46596858638743455,0.7305177769066072,0.9463013698630137,0.6750299787842448,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,1,9,0.0,0.5009328358208955,0.45341614906832306,0.6293706293706294,0.038678485092667206,0.0341400172860847,0.0,0.5253863134657837,0.9285714285714286,0.38095238095238093,0.02787873015306067,0.43046357615894043,0.0,0.0,0.0,0.5009328358208955,0.0,1.0,0.000778134923316537,0.006513806532521855,0.0013060670992080122,0.15789473684210525,0.07835820895522387,0.8596491228070176,0.46596858638743455,0.7270136606254335,0.5408219178082191,0.666635919195646,0.0,0.5636207107182469,0.6075104039488288
15 Monte Cristi,2021,3,10,0.0012547051442910915,0.34981343283582084,0.22981366459627328,0.6223776223776225,0.12275047005103414,0.049265341400172864,0.01234567901234568,0.7064017660044151,0.8928571428571429,0.6507936507936508,0.02787873015306067,0.19867549668874152,0.0,0.0,0.0,0.34981343283582084,0.0,1.0,0.0024950354753998662,0.000778134923316537,0.006513806532521855,0.15789473684210525,0.19402985074626863,0.5964912280701755,0.32460732984293195,0.41937818521757475,0.8443835616438357,0.6813024628724287,0.01653547354097738,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,3,11,0.0,0.419776119402985,0.32298136645962733,0.5804195804195804,0.0034918076819769007,0.0038893690579083835,0.0,0.4569536423841061,0.5357142857142857,0.47619047619047616,0.02787873015306067,0.3377483443708608,0.04,0.0,0.0,0.419776119402985,0.0,1.0,0.017294732930829813,0.0024950354753998662,0.000778134923316537,0.15789473684210525,0.19402985074626863,0.5964912280701755,0.32460732984293195,0.8783269503332228,0.7868493150684932,0.6349045291024812,0.0,0.5452844389563491,0.5911025222523301
15 Monte Cristi,2021,3,12,0.0,0.5027985074626865,0.3354037267080747,0.6573426573426575,0.020413644910018805,0.0056179775280898875,0.01234567901234568,0.5364238410596026,0.75,0.6031746031746031,0.02787873015306067,0.2781456953642384,0.08,0.0,0.0,0.5027985074626865,0.0,1.0,0.006748776742498573,0.017294732930829813,0.0024950354753998662,0.15789473684210525,0.19402985074626863,0.5964912280701755,0.32460732984293195,0.7427851994813185,0.7583561643835617,0.7200442763582693,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,3,13,0.0,0.48787313432835816,0.4037267080745342,0.7062937062937064,0.06526994359387592,0.04105445116681072,0.04938271604938272,0.5562913907284769,0.75,0.5396825396825397,0.02787873015306067,0.30463576158940386,0.0,0.0,0.0,0.48787313432835816,0.0,1.0,0.02595361608238314,0.006748776742498573,0.017294732930829813,0.15789473684210525,0.19402985074626863,0.5964912280701755,0.32460732984293195,0.6767678899912547,0.8231963470319634,0.7173692463794851,0.0,0.554452574837298,0.5993064631005794
